Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Deaths,Cases,Recovered,Hospitalised
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,22/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,23/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,24/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,25/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,26/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,27/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,28/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,29/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,30/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,31/01/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,01/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,02/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,03/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,04/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,05/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,06/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,07/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,08/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,09/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,10/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,11/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,12/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,13/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,14/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,15/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,16/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,17/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,18/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,19/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,20/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,21/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,22/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,23/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,24/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,25/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,26/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,27/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,28/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,29/02/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,01/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,02/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,03/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,04/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,05/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,06/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,07/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,08/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,09/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,10/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,11/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,12/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,13/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,14/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,15/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,16/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,17/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,18/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,19/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,20/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,21/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,22/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,23/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,24/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,25/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,26/03/2020,0,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,13/10/2021,1,644,0,0
Anguilla,United Kingdom,18.2206,-63.0686,AIA,Latin America and the Caribbean,29,14/10/2021,1,644,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,30/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,31/01/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,27/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,28/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,29/02/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,01/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,02/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,03/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,04/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,05/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,06/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,07/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,08/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,09/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,10/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,11/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,12/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,15/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,16/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,17/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,18/03/2020,0,0,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,19/03/2020,0,2,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,20/03/2020,0,2,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,21/03/2020,0,2,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,22/03/2020,0,6,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,23/03/2020,0,6,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,24/03/2020,0,6,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,25/03/2020,0,7,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,26/03/2020,0,15,2,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,13/10/2021,92,5536,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,14/10/2021,95,5548,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,22/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,23/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,24/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,25/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,26/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,27/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,28/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,29/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,30/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,31/01/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,01/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,02/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,03/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,04/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,05/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,06/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,07/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,08/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,09/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,10/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,11/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,12/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,13/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,14/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,15/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,16/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,17/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,18/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,19/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,20/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,21/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,22/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,23/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,24/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,25/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,26/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,27/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,28/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,29/02/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,01/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,02/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,03/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,04/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,05/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,06/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,07/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,08/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,09/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,10/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,11/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,12/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,13/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,14/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,15/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,16/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,17/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,18/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,19/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,20/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,21/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,22/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,23/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,24/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,25/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,26/03/2020,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,13/10/2021,37,2725,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,14/10/2021,37,2725,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,22/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,23/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,24/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,25/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,26/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,27/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,28/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,29/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,30/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,31/01/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,01/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,02/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,03/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,04/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,05/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,06/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,07/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,08/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,09/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,10/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,11/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,12/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,13/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,14/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,15/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,16/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,17/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,18/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,19/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,20/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,21/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,22/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,23/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,24/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,25/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,26/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,27/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,28/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,29/02/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,01/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,02/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,03/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,04/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,05/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,06/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,07/03/2020,0,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,CYM,Latin America and the Caribbean,29,08/03/2020,0,0,0,0
